model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
mnasnet05,float,onnx,65.2,,65.2,62.63530731201172,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobile_bert_uncased_google,w8a16,qnn_dlc,74.4,5.2,5.2,-16.08596420288086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
mobile_bert_uncased_google,w8a16,qnn_dlc_via_qnn_ep,74.4,5.2,5.2,-16.08596420288086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
mobile_bert_uncased_google,w8a16,onnx,74.4,5.2,5.2,-16.08596420288086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
mobile_bert_uncased_google,float,tflite,74.4,,74.8,86.02964782714844,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
mobile_bert_uncased_google,float,qnn_dlc,74.4,,74.8,86.02964782714844,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
mobile_bert_uncased_google,float,qnn_dlc_via_qnn_ep,74.4,,74.8,86.02964782714844,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
mobile_bert_uncased_google,float,onnx,74.4,,74.8,86.02964782714844,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
mobile_vit,float,tflite,77.2,,77.0,38.7662353515625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_256,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobile_vit,float,qnn_dlc,77.2,,77.0,38.7662353515625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_256,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobile_vit,float,qnn_dlc_via_qnn_ep,77.2,,77.0,38.7662353515625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_256,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobile_vit,float,onnx,77.2,,77.0,38.764286041259766,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_256,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobile_vit,w8a16,qnn_dlc,77.2,76.5,50.0,13.184652328491213,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_256,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobile_vit,w8a16,qnn_dlc_via_qnn_ep,77.2,76.5,76.2,30.731353759765625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_256,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobile_vit,w8a16,onnx,77.2,76.5,76.2,30.731353759765625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_256,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,float,tflite,72.4,,72.3,58.789512634277344,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,float,qnn_dlc,72.4,,72.4,58.76464080810547,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,float,qnn_dlc_via_qnn_ep,72.4,,72.4,58.76464080810547,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,float,onnx,72.4,,72.4,58.76464080810547,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a8,tflite,72.4,70.9,71.0,34.118839263916016,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a8,qnn_dlc,72.4,70.9,71.3,34.11790466308594,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a8,qnn_dlc_via_qnn_ep,72.4,70.9,70.8,34.115440368652344,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a8,onnx,72.4,70.9,70.8,34.115440368652344,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a16,qnn_dlc,72.4,70.2,70.2,33.22759246826172,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a16,qnn_dlc_via_qnn_ep,72.4,70.2,70.2,33.227622985839844,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a16,onnx,72.4,70.2,70.2,33.227622985839844,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a16_mixed_int16,qnn_dlc,72.4,72.3,72.3,48.085670471191406,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,72.4,72.3,0.2,10.43974494934082,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v2,w8a16_mixed_int16,onnx,72.4,72.3,72.2,48.08536148071289,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_large,w8a16,qnn_dlc,72.1,72.3,68.6,26.762813568115234,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_large,w8a16,qnn_dlc_via_qnn_ep,72.1,72.3,0.0,2.507451057434082,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_large,w8a16,onnx,72.1,72.3,68.7,26.762866973876957,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_large,float,tflite,72.1,,72.0,62.09764099121094,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_large,float,qnn_dlc,72.1,,72.1,62.08383560180664,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_large,float,qnn_dlc_via_qnn_ep,72.1,,0.1,7.035281181335449,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_large,float,onnx,72.1,,72.1,62.08383560180664,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,float,tflite,67.4,,67.3,58.70880889892578,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,float,qnn_dlc,67.4,,67.3,58.84252548217773,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,float,qnn_dlc_via_qnn_ep,67.4,,0.1,6.74226188659668,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,float,onnx,67.4,,67.3,58.84252548217773,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,w8a16,qnn_dlc,67.4,66.2,66.4,36.20681381225586,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,w8a16,qnn_dlc_via_qnn_ep,67.4,66.2,0.0,1.62382709980011,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,w8a16,onnx,67.4,66.2,2.6,10.909381866455078,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilesam,float,tflite,,,,13.685195922851562,60.36922454833984,67.15821838378906,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
mobilesam,float,qnn_dlc,,,,46.892208099365234,60.440731048583984,67.15821838378906,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
mobilesam,float,qnn_dlc_via_qnn_ep,,,,13.67869472503662,60.35436630249024,82.81505584716797,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
mobilesam,float,onnx,,,,13.678692817687988,60.27213287353516,67.15821838378906,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
movenet,w8a16_mixed_int16,qnn_dlc,56.4,57.3,0.0,10.73545265197754,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
movenet,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,56.4,57.3,0.0,7.044081687927246,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
movenet,w8a16_mixed_int16,onnx,56.4,57.3,0.0,10.728254318237305,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
movenet,float,tflite,56.4,,0.0,10.299419403076172,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
movenet,float,qnn_dlc,56.4,,0.0,10.299419403076172,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
movenet,float,qnn_dlc_via_qnn_ep,56.4,,0.0,10.304779052734377,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
movenet,float,onnx,56.4,,0.0,10.304779052734377,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
nasnet,float,tflite,76.1,,76.1,82.72239685058594,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,float,qnn_dlc,76.1,,76.1,85.30426788330078,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,float,qnn_dlc_via_qnn_ep,76.1,,76.1,85.25440216064453,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,float,onnx,76.1,,76.1,82.20370483398438,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,w8a8_mixed_fp16,qnn_dlc,76.1,75.7,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,w8a8_mixed_fp16,qnn_dlc_via_qnn_ep,76.1,75.7,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,w8a8_mixed_fp16,onnx,76.1,75.7,76.3,46.86849212646485,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
openai_clip,float,tflite,,,,70.82418823242188,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
openai_clip,float,qnn_dlc,,,,65.46251678466797,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
openai_clip,float,qnn_dlc_via_qnn_ep,,,,70.82418823242188,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
openai_clip,float,onnx,,,,70.82418823242188,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pidnet,w8a8,tflite,76.9,77.1,77.1,35.26909255981445,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,w8a8,qnn_dlc,76.9,77.1,77.1,35.27006530761719,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,w8a8,qnn_dlc_via_qnn_ep,76.9,77.1,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,w8a8,onnx,76.9,77.1,77.1,35.27003479003906,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,tflite,76.9,,76.3,32.35521697998047,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,qnn_dlc,76.9,,76.3,32.35513687133789,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,qnn_dlc_via_qnn_ep,76.9,,76.3,32.355133056640625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,onnx,76.9,,76.3,32.355133056640625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pointnet,float,tflite,,,,68.42736053466797,78.4790267944336,79.55168914794922,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pointnet,float,qnn_dlc,,,,76.1304931640625,79.43795013427734,80.67658996582031,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pointnet,float,qnn_dlc_via_qnn_ep,,,,76.1304931640625,79.43795013427734,80.67658996582031,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pointnet,float,onnx,,,,76.1304931640625,79.43795013427734,80.67658996582031,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
posenet_mobilenet,float,tflite,47.8,,47.4,58.7880744934082,61.847537994384766,64.87733459472656,63.163875579833984,56.22412872314453,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,float,qnn_dlc,47.8,,47.4,58.7880744934082,61.847537994384766,64.87733459472656,63.163875579833984,56.22412872314453,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,float,qnn_dlc_via_qnn_ep,47.8,,47.4,58.7880744934082,61.847537994384766,64.87733459472656,63.163875579833984,56.22412872314453,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,float,onnx,47.8,,47.2,58.763671875,61.72780990600586,64.80780029296875,63.04637908935547,56.18538284301758,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a16_mixed_int16,qnn_dlc,47.8,47.6,47.4,46.27447128295898,38.23729705810547,40.57695770263672,40.8238639831543,41.859893798828125,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,47.8,47.6,4.87,30.79144287109375,26.488842010498047,27.128639221191406,26.684864044189453,26.3222599029541,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a16_mixed_int16,onnx,47.8,47.6,0.0,46.26451110839844,38.23844146728516,40.5780029296875,40.824974060058594,41.86008071899414,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a8,tflite,47.8,45.4,45.1,39.881813049316406,32.96318817138672,39.76680374145508,39.80648422241211,35.507179260253906,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a8,qnn_dlc,47.8,45.4,45.2,39.88193893432617,32.96288299560547,39.76911163330078,39.80942916870117,35.50920104980469,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a8,qnn_dlc_via_qnn_ep,47.8,45.4,45.2,39.88304138183594,32.96268081665039,39.7687873840332,39.809207916259766,35.50877380371094,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a8,onnx,47.8,45.4,45.2,39.88304138183594,32.96268081665039,39.7687873840332,39.809207916259766,35.50877380371094,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
pspnet,float,tflite,17.5,,17.4,72.4725341796875,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,float,qnn_dlc,17.5,,17.4,72.4725341796875,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,float,qnn_dlc_via_qnn_ep,17.5,,17.4,72.4725341796875,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
